date,region,latitude,longitude,pm25_ugm3,pm10_ugm3,no2_ugm3,so2_ugm3,o3_ugm3,aqi,aqi_category
2021-07-12,Machakos,-1.5219,37.2634,16.3,28.0,23.5,1.0,107.5,60.0,Moderate
2021-07-13,Machakos,-1.5219,37.2634,28.8,39.5,23.5,6.4,91.4,86.0,Moderate
2021-07-14,Machakos,-1.5219,37.2634,20.9,28.5,15.4,11.7,98.5,70.0,Moderate
2021-07-15,Machakos,-1.5219,37.2634,9.8,27.4,9.1,10.6,64.5,41.0,Good
2021-07-16,Machakos,-1.5219,37.2634,29.4,37.4,22.2,6.4,90.6,87.0,Moderate
2021-07-17,Machakos,-1.5219,37.2634,24.3,32.8,5.0,3.8,73.0,77.0,Moderate
2021-07-18,Machakos,-1.5219,37.2634,20.2,20.2,17.1,3.1,84.7,68.0,Moderate
2021-07-19,Machakos,-1.5219,37.2634,29.0,29.0,10.6,1.0,61.3,87.0,Moderate
2021-07-20,Machakos,-1.5219,37.2634,16.8,34.5,15.0,8.4,63.5,61.0,Moderate
2021-07-21,Machakos,-1.5219,37.2634,19.8,22.7,5.0,7.0,65.7,67.0,Moderate
2021-07-22,Machakos,-1.5219,37.2634,19.9,32.1,9.0,4.7,100.0,67.0,Moderate
2021-07-23,Machakos,-1.5219,37.2634,26.7,26.7,10.8,3.1,69.3,82.0,Moderate
2021-07-24,Machakos,-1.5219,37.2634,28.7,33.2,17.4,10.1,67.4,86.0,Moderate
2021-07-25,Machakos,-1.5219,37.2634,13.8,41.7,20.9,6.0,108.7,55.0,Moderate
2021-07-26,Machakos,-1.5219,37.2634,17.5,37.9,18.4,8.5,64.3,62.0,Moderate
2021-07-27,Machakos,-1.5219,37.2634,18.9,18.9,15.8,9.4,82.0,65.0,Moderate
2021-07-28,Machakos,-1.5219,37.2634,26.6,37.4,13.9,7.6,76.2,81.0,Moderate
2021-07-29,Machakos,-1.5219,37.2634,17.5,36.9,15.5,8.5,81.1,62.0,Moderate
2021-07-30,Machakos,-1.5219,37.2634,14.7,30.7,12.3,9.5,58.8,57.0,Moderate
2021-07-31,Machakos,-1.5219,37.2634,14.3,34.9,14.8,12.5,84.4,56.0,Moderate
2021-08-01,Machakos,-1.5219,37.2634,24.9,50.2,13.8,5.9,94.5,78.0,Moderate
2021-08-02,Machakos,-1.5219,37.2634,15.0,47.8,21.3,4.1,50.6,57.0,Moderate
2021-08-03,Machakos,-1.5219,37.2634,27.0,27.0,12.4,4.1,84.4,82.0,Moderate
2021-08-04,Machakos,-1.5219,37.2634,15.4,25.3,19.3,6.7,79.1,58.0,Moderate
2021-08-05,Machakos,-1.5219,37.2634,13.5,27.1,11.3,11.8,89.1,54.0,Moderate
2021-08-06,Machakos,-1.5219,37.2634,24.6,39.4,21.2,3.7,85.1,77.0,Moderate
2021-08-07,Machakos,-1.5219,37.2634,18.5,40.4,10.8,9.4,82.2,65.0,Moderate
2021-08-08,Machakos,-1.5219,37.2634,25.0,42.0,5.0,9.7,96.7,78.0,Moderate
2021-08-09,Machakos,-1.5219,37.2634,8.6,24.0,21.5,6.5,90.1,36.0,Good
2021-08-10,Machakos,-1.5219,37.2634,20.2,42.3,8.7,6.4,67.6,68.0,Moderate
2021-08-11,Machakos,-1.5219,37.2634,23.4,29.6,11.5,13.6,96.4,75.0,Moderate
2021-08-12,Machakos,-1.5219,37.2634,25.6,26.4,14.2,4.4,81.9,79.0,Moderate
2021-08-13,Machakos,-1.5219,37.2634,24.0,36.7,10.6,8.5,77.3,76.0,Moderate
2021-08-14,Machakos,-1.5219,37.2634,21.7,37.0,8.4,1.0,57.2,71.0,Moderate
2021-08-15,Machakos,-1.5219,37.2634,23.9,36.9,16.3,5.0,74.8,76.0,Moderate
2021-08-16,Machakos,-1.5219,37.2634,19.0,36.4,13.9,6.6,101.9,66.0,Moderate
2021-08-17,Machakos,-1.5219,37.2634,16.8,43.0,8.7,6.2,66.1,61.0,Moderate
2021-08-18,Machakos,-1.5219,37.2634,26.8,32.2,24.3,10.8,83.8,82.0,Moderate
2021-08-19,Machakos,-1.5219,37.2634,21.8,35.4,10.5,3.2,100.1,71.0,Moderate
2021-08-20,Machakos,-1.5219,37.2634,23.4,30.2,14.1,5.1,91.7,75.0,Moderate
2021-08-21,Machakos,-1.5219,37.2634,24.0,32.1,8.3,7.6,75.9,76.0,Moderate
2021-08-22,Machakos,-1.5219,37.2634,21.0,30.7,10.5,3.5,68.3,70.0,Moderate
2021-08-23,Machakos,-1.5219,37.2634,17.1,36.3,16.4,7.4,78.5,62.0,Moderate
2021-08-24,Machakos,-1.5219,37.2634,19.0,31.9,21.6,9.6,57.3,66.0,Moderate
2021-08-25,Machakos,-1.5219,37.2634,23.9,40.8,18.4,8.9,77.1,76.0,Moderate
2021-08-26,Machakos,-1.5219,37.2634,22.1,26.7,12.5,12.0,82.4,72.0,Moderate
2021-08-27,Machakos,-1.5219,37.2634,12.7,26.7,17.7,6.3,60.4,52.0,Moderate
2021-08-28,Machakos,-1.5219,37.2634,22.5,33.8,18.2,8.2,66.1,73.0,Moderate
2021-08-29,Machakos,-1.5219,37.2634,21.2,29.5,20.2,10.2,65.3,70.0,Moderate
2021-08-30,Machakos,-1.5219,37.2634,22.8,25.4,23.2,8.2,69.0,73.0,Moderate
2021-08-31,Machakos,-1.5219,37.2634,13.0,43.2,8.0,10.1,78.4,53.0,Moderate
2021-09-01,Machakos,-1.5219,37.2634,14.6,30.9,7.5,8.5,54.0,56.0,Moderate
2021-09-02,Machakos,-1.5219,37.2634,7.5,20.9,24.9,6.3,71.7,31.0,Good
2021-09-03,Machakos,-1.5219,37.2634,14.9,14.9,13.2,7.7,80.5,57.0,Moderate
2021-09-04,Machakos,-1.5219,37.2634,14.1,14.1,18.4,9.0,90.2,55.0,Moderate
2021-09-05,Machakos,-1.5219,37.2634,12.7,13.9,5.0,6.2,68.4,52.0,Moderate
2021-09-06,Machakos,-1.5219,37.2634,10.8,15.1,5.0,10.5,87.5,45.0,Good
2021-09-07,Machakos,-1.5219,37.2634,5.0,15.9,14.7,4.3,74.9,21.0,Good
2021-09-08,Machakos,-1.5219,37.2634,5.0,23.8,16.2,8.3,85.1,22.0,Good
2021-09-09,Machakos,-1.5219,37.2634,12.6,20.2,12.5,5.9,82.8,52.0,Moderate
2021-09-10,Machakos,-1.5219,37.2634,19.3,34.4,8.7,4.2,55.0,66.0,Moderate
2021-09-11,Machakos,-1.5219,37.2634,9.5,9.5,12.6,7.1,107.1,40.0,Good
2021-09-12,Machakos,-1.5219,37.2634,16.8,22.2,21.4,6.5,46.3,61.0,Moderate
2021-09-13,Machakos,-1.5219,37.2634,15.8,15.8,17.1,6.6,79.5,59.0,Moderate
2021-09-14,Machakos,-1.5219,37.2634,11.8,39.6,5.0,15.8,38.2,49.0,Good
2021-09-15,Machakos,-1.5219,37.2634,13.8,30.5,16.3,15.6,67.5,55.0,Moderate
2021-09-16,Machakos,-1.5219,37.2634,8.2,18.8,28.1,8.7,95.3,34.0,Good
2021-09-17,Machakos,-1.5219,37.2634,5.0,41.9,12.5,5.6,72.5,39.0,Good
2021-09-18,Machakos,-1.5219,37.2634,14.2,14.2,10.4,9.0,61.7,55.0,Moderate
2021-09-19,Machakos,-1.5219,37.2634,10.3,19.3,19.9,7.4,69.1,43.0,Good
2021-09-20,Machakos,-1.5219,37.2634,13.7,14.7,18.5,5.0,77.8,54.0,Moderate
2021-09-21,Machakos,-1.5219,37.2634,13.7,21.8,13.4,9.4,114.6,54.0,Moderate
2021-09-22,Machakos,-1.5219,37.2634,12.2,15.0,10.8,8.1,76.8,51.0,Moderate
2021-09-23,Machakos,-1.5219,37.2634,18.1,18.1,19.4,10.3,57.0,64.0,Moderate
2021-09-24,Machakos,-1.5219,37.2634,17.6,17.6,5.2,6.6,64.1,63.0,Moderate
2021-09-25,Machakos,-1.5219,37.2634,8.0,22.9,19.0,9.1,101.3,33.0,Good
2021-09-26,Machakos,-1.5219,37.2634,21.1,21.1,22.6,8.4,87.3,70.0,Moderate
2021-09-27,Machakos,-1.5219,37.2634,12.6,22.9,13.0,7.4,75.4,52.0,Moderate
2021-09-28,Machakos,-1.5219,37.2634,7.0,16.6,18.4,12.2,94.4,29.0,Good
2021-09-29,Machakos,-1.5219,37.2634,11.8,11.8,18.3,6.1,73.2,49.0,Good
2021-09-30,Machakos,-1.5219,37.2634,7.5,18.2,19.2,5.5,57.6,31.0,Good
2021-10-01,Machakos,-1.5219,37.2634,5.0,15.8,8.2,7.6,80.2,21.0,Good
2021-10-02,Machakos,-1.5219,37.2634,13.5,16.9,18.8,6.7,93.5,54.0,Moderate
2021-10-03,Machakos,-1.5219,37.2634,12.8,12.8,14.8,10.2,81.4,52.0,Moderate
2021-10-04,Machakos,-1.5219,37.2634,19.9,19.9,17.9,7.3,85.2,67.0,Moderate
2021-10-05,Machakos,-1.5219,37.2634,9.1,34.3,16.9,8.6,71.0,38.0,Good
2021-10-06,Machakos,-1.5219,37.2634,17.7,17.7,12.3,5.2,102.1,63.0,Moderate
2021-10-07,Machakos,-1.5219,37.2634,5.0,20.2,21.5,9.4,71.3,21.0,Good
2021-10-08,Machakos,-1.5219,37.2634,6.5,17.7,15.2,6.1,81.6,27.0,Good
2021-10-09,Machakos,-1.5219,37.2634,17.5,17.5,16.7,7.9,89.1,62.0,Moderate
2021-10-10,Machakos,-1.5219,37.2634,19.0,19.0,14.1,5.1,103.5,65.0,Moderate
2021-10-11,Machakos,-1.5219,37.2634,11.5,24.1,23.9,8.9,106.0,48.0,Good
2021-10-12,Machakos,-1.5219,37.2634,13.4,27.0,21.6,7.3,75.4,54.0,Moderate
2021-10-13,Machakos,-1.5219,37.2634,15.3,27.8,13.3,5.9,79.6,58.0,Moderate
2021-10-14,Machakos,-1.5219,37.2634,9.0,17.6,14.0,4.3,80.5,37.0,Good
2021-10-15,Machakos,-1.5219,37.2634,5.9,28.7,25.2,8.1,75.1,27.0,Good
2021-10-16,Machakos,-1.5219,37.2634,12.7,35.0,24.9,7.5,92.5,52.0,Moderate
2021-10-17,Machakos,-1.5219,37.2634,5.0,16.4,21.5,6.1,92.6,21.0,Good
2021-10-18,Machakos,-1.5219,37.2634,15.3,30.5,10.9,1.0,71.6,58.0,Moderate
2021-10-19,Machakos,-1.5219,37.2634,5.0,15.1,13.6,7.4,94.7,21.0,Good
2021-10-20,Machakos,-1.5219,37.2634,13.5,13.6,22.7,1.2,91.9,54.0,Moderate
2021-10-21,Machakos,-1.5219,37.2634,6.8,34.9,10.9,11.4,84.3,32.0,Good
2021-10-22,Machakos,-1.5219,37.2634,15.2,22.2,13.2,3.5,70.9,58.0,Moderate
2021-10-23,Machakos,-1.5219,37.2634,9.0,9.0,18.2,14.3,66.3,38.0,Good
2021-10-24,Machakos,-1.5219,37.2634,12.8,22.8,9.9,11.7,92.1,52.0,Moderate
2021-10-25,Machakos,-1.5219,37.2634,20.3,20.3,16.5,10.3,74.2,68.0,Moderate
2021-10-26,Machakos,-1.5219,37.2634,19.3,20.6,18.1,5.5,75.4,66.0,Moderate
2021-10-27,Machakos,-1.5219,37.2634,12.4,30.9,16.1,6.9,78.1,52.0,Moderate
2021-10-28,Machakos,-1.5219,37.2634,10.4,10.4,20.6,12.6,61.0,43.0,Good
2021-10-29,Machakos,-1.5219,37.2634,8.2,17.3,15.9,9.4,55.3,34.0,Good
2021-10-30,Machakos,-1.5219,37.2634,23.6,23.9,19.3,10.3,47.1,75.0,Moderate
2021-10-31,Machakos,-1.5219,37.2634,12.1,27.1,11.0,6.3,81.3,51.0,Moderate
2021-11-01,Machakos,-1.5219,37.2634,19.3,19.3,15.9,1.8,70.6,66.0,Moderate
2021-11-02,Machakos,-1.5219,37.2634,10.9,23.7,14.7,9.1,104.1,45.0,Good
2021-11-03,Machakos,-1.5219,37.2634,5.0,15.0,8.0,7.0,62.8,21.0,Good
2021-11-04,Machakos,-1.5219,37.2634,15.8,15.8,10.5,7.3,106.9,59.0,Moderate
2021-11-05,Machakos,-1.5219,37.2634,14.2,20.4,20.0,11.6,70.7,55.0,Moderate
2021-11-06,Machakos,-1.5219,37.2634,12.5,23.1,8.1,11.3,107.4,52.0,Moderate
2021-11-07,Machakos,-1.5219,37.2634,8.9,19.8,14.7,13.3,87.7,37.0,Good
2021-11-08,Machakos,-1.5219,37.2634,12.3,31.4,23.7,9.9,102.2,51.0,Moderate
2021-11-09,Machakos,-1.5219,37.2634,13.8,13.8,21.4,8.2,61.3,55.0,Moderate
2021-11-10,Machakos,-1.5219,37.2634,5.2,16.9,14.0,9.3,83.3,22.0,Good
2021-11-11,Machakos,-1.5219,37.2634,17.2,28.8,21.9,8.0,63.1,62.0,Moderate
2021-11-12,Machakos,-1.5219,37.2634,8.5,8.5,6.8,7.4,63.0,35.0,Good
2021-11-13,Machakos,-1.5219,37.2634,18.6,28.9,16.2,5.7,67.4,65.0,Moderate
2021-11-14,Machakos,-1.5219,37.2634,20.4,23.1,18.2,12.7,82.7,69.0,Moderate
2021-11-15,Machakos,-1.5219,37.2634,13.4,31.3,5.0,4.0,117.8,54.0,Moderate
2021-11-16,Machakos,-1.5219,37.2634,7.8,21.5,9.2,6.5,72.2,33.0,Good
2021-11-17,Machakos,-1.5219,37.2634,14.6,20.4,12.7,7.2,55.2,56.0,Moderate
2021-11-18,Machakos,-1.5219,37.2634,16.1,18.9,9.5,4.3,101.5,59.0,Moderate
2021-11-19,Machakos,-1.5219,37.2634,11.4,16.4,16.0,11.9,129.1,48.0,Good
2021-11-20,Machakos,-1.5219,37.2634,5.0,16.5,16.3,6.4,82.2,21.0,Good
2021-11-21,Machakos,-1.5219,37.2634,14.6,16.5,17.0,4.5,67.2,56.0,Moderate
2021-11-22,Machakos,-1.5219,37.2634,16.1,25.1,22.3,10.2,97.9,59.0,Moderate
2021-11-23,Machakos,-1.5219,37.2634,11.4,11.4,10.0,11.0,93.1,47.0,Good
2021-11-24,Machakos,-1.5219,37.2634,18.8,27.1,16.8,12.2,84.5,65.0,Moderate
2021-11-25,Machakos,-1.5219,37.2634,8.8,19.8,22.5,7.6,70.1,37.0,Good
2021-11-26,Machakos,-1.5219,37.2634,17.4,17.4,19.1,12.2,56.4,62.0,Moderate
2021-11-27,Machakos,-1.5219,37.2634,10.5,23.6,17.7,10.1,85.0,44.0,Good
2021-11-28,Machakos,-1.5219,37.2634,10.4,14.4,19.0,7.7,79.4,43.0,Good
2021-11-29,Machakos,-1.5219,37.2634,9.8,25.3,25.3,8.7,76.6,41.0,Good
2021-11-30,Machakos,-1.5219,37.2634,17.4,34.0,15.2,8.8,78.0,62.0,Moderate
2021-12-01,Machakos,-1.5219,37.2634,16.9,27.5,20.8,5.5,79.3,61.0,Moderate
2021-12-02,Machakos,-1.5219,37.2634,30.9,30.9,14.5,7.2,74.1,91.0,Moderate
2021-12-03,Machakos,-1.5219,37.2634,16.9,38.4,12.4,1.9,78.3,61.0,Moderate
2021-12-04,Machakos,-1.5219,37.2634,20.2,23.0,5.0,4.5,95.6,68.0,Moderate
2021-12-05,Machakos,-1.5219,37.2634,15.8,38.4,16.1,9.5,50.2,59.0,Moderate
2021-12-06,Machakos,-1.5219,37.2634,20.3,31.1,19.5,7.6,102.1,68.0,Moderate
2021-12-07,Machakos,-1.5219,37.2634,26.3,30.6,18.6,7.0,61.6,81.0,Moderate
2021-12-08,Machakos,-1.5219,37.2634,11.6,30.5,13.7,8.6,92.5,48.0,Good
2021-12-09,Machakos,-1.5219,37.2634,30.8,30.8,9.2,3.9,75.4,90.0,Moderate
2021-12-10,Machakos,-1.5219,37.2634,23.5,31.0,18.5,6.5,81.2,75.0,Moderate
2021-12-11,Machakos,-1.5219,37.2634,13.7,27.1,18.3,13.1,80.2,54.0,Moderate
2021-12-12,Machakos,-1.5219,37.2634,21.9,24.0,6.7,8.7,103.1,72.0,Moderate
2021-12-13,Machakos,-1.5219,37.2634,18.7,36.7,24.4,8.3,90.3,65.0,Moderate
2021-12-14,Machakos,-1.5219,37.2634,18.2,29.5,21.5,6.2,99.4,64.0,Moderate
2021-12-15,Machakos,-1.5219,37.2634,10.8,33.0,11.0,10.0,98.4,45.0,Good
2021-12-16,Machakos,-1.5219,37.2634,24.2,46.5,5.0,5.1,69.8,76.0,Moderate
2021-12-17,Machakos,-1.5219,37.2634,12.5,49.8,17.4,5.1,51.1,52.0,Moderate
2021-12-18,Machakos,-1.5219,37.2634,22.6,33.1,9.5,15.2,75.1,73.0,Moderate
2021-12-19,Machakos,-1.5219,37.2634,16.3,45.2,17.8,7.6,97.1,60.0,Moderate
2021-12-20,Machakos,-1.5219,37.2634,19.4,38.2,11.1,4.7,59.5,66.0,Moderate
2021-12-21,Machakos,-1.5219,37.2634,26.3,26.3,14.2,10.0,57.4,81.0,Moderate
2021-12-22,Machakos,-1.5219,37.2634,23.1,44.7,19.6,8.3,65.9,74.0,Moderate
2021-12-23,Machakos,-1.5219,37.2634,18.6,38.7,10.9,5.6,75.0,65.0,Moderate
2021-12-24,Machakos,-1.5219,37.2634,20.9,26.4,25.3,6.0,49.4,69.0,Moderate
2021-12-25,Machakos,-1.5219,37.2634,30.3,30.3,17.1,8.1,75.4,89.0,Moderate
2021-12-26,Machakos,-1.5219,37.2634,24.3,35.1,17.3,8.6,88.3,77.0,Moderate
2021-12-27,Machakos,-1.5219,37.2634,12.3,33.7,20.9,9.7,72.4,51.0,Moderate
2021-12-28,Machakos,-1.5219,37.2634,27.5,45.7,12.2,9.5,112.4,83.0,Moderate
2021-12-29,Machakos,-1.5219,37.2634,23.2,36.9,16.2,4.3,101.4,74.0,Moderate
2021-12-30,Machakos,-1.5219,37.2634,19.3,35.2,20.9,6.9,60.0,66.0,Moderate
2021-12-31,Machakos,-1.5219,37.2634,16.3,28.3,17.8,6.7,51.0,60.0,Moderate
2022-01-01,Machakos,-1.5219,37.2634,11.4,26.4,13.3,6.2,71.7,48.0,Good
2022-01-02,Machakos,-1.5219,37.2634,19.6,35.5,7.2,11.0,81.6,67.0,Moderate
2022-01-03,Machakos,-1.5219,37.2634,13.8,24.5,22.2,5.5,76.8,55.0,Moderate
2022-01-04,Machakos,-1.5219,37.2634,18.6,37.3,7.0,4.8,71.3,65.0,Moderate
2022-01-05,Machakos,-1.5219,37.2634,24.9,24.9,17.9,8.3,76.3,78.0,Moderate
2022-01-06,Machakos,-1.5219,37.2634,27.6,28.3,22.1,5.9,51.4,84.0,Moderate
2022-01-07,Machakos,-1.5219,37.2634,23.8,24.1,14.5,14.4,103.0,76.0,Moderate
2022-01-08,Machakos,-1.5219,37.2634,16.8,27.7,20.4,8.1,91.3,61.0,Moderate
2022-01-09,Machakos,-1.5219,37.2634,25.7,37.1,11.6,11.5,92.5,80.0,Moderate
2022-01-10,Machakos,-1.5219,37.2634,17.7,31.8,15.0,15.5,81.9,63.0,Moderate
2022-01-11,Machakos,-1.5219,37.2634,21.2,29.5,12.7,5.2,94.5,70.0,Moderate
2022-01-12,Machakos,-1.5219,37.2634,25.5,41.5,18.4,8.1,81.7,79.0,Moderate
2022-01-13,Machakos,-1.5219,37.2634,25.8,47.2,20.3,11.6,91.1,80.0,Moderate
2022-01-14,Machakos,-1.5219,37.2634,24.2,38.8,12.3,5.0,72.6,76.0,Moderate
2022-01-15,Machakos,-1.5219,37.2634,25.6,25.6,20.7,5.2,81.9,79.0,Moderate
2022-01-16,Machakos,-1.5219,37.2634,21.0,31.8,19.6,8.6,85.6,70.0,Moderate
2022-01-17,Machakos,-1.5219,37.2634,15.7,15.7,22.2,10.3,80.2,59.0,Moderate
2022-01-18,Machakos,-1.5219,37.2634,18.2,39.1,14.9,5.9,74.1,64.0,Moderate
2022-01-19,Machakos,-1.5219,37.2634,24.0,30.4,18.5,10.4,91.6,76.0,Moderate
2022-01-20,Machakos,-1.5219,37.2634,21.4,30.3,11.8,10.8,89.7,71.0,Moderate
2022-01-21,Machakos,-1.5219,37.2634,12.2,35.1,17.1,3.8,89.9,51.0,Moderate
2022-01-22,Machakos,-1.5219,37.2634,27.9,27.9,20.5,1.4,69.3,84.0,Moderate
2022-01-23,Machakos,-1.5219,37.2634,32.8,39.3,14.0,8.3,85.9,95.0,Moderate
2022-01-24,Machakos,-1.5219,37.2634,20.9,33.7,19.5,10.4,110.3,69.0,Moderate
2022-01-25,Machakos,-1.5219,37.2634,15.0,31.2,12.8,6.5,91.7,57.0,Moderate
2022-01-26,Machakos,-1.5219,37.2634,15.7,24.3,13.4,4.1,96.4,59.0,Moderate
2022-01-27,Machakos,-1.5219,37.2634,16.1,34.5,15.8,8.6,72.6,59.0,Moderate
2022-01-28,Machakos,-1.5219,37.2634,15.5,36.4,9.9,8.5,65.7,58.0,Moderate
2022-01-29,Machakos,-1.5219,37.2634,19.9,36.8,5.1,5.4,78.0,67.0,Moderate
2022-01-30,Machakos,-1.5219,37.2634,25.0,29.3,7.3,4.7,53.3,78.0,Moderate
2022-01-31,Machakos,-1.5219,37.2634,20.3,24.4,22.2,8.7,69.0,68.0,Moderate
2022-02-01,Machakos,-1.5219,37.2634,26.1,34.4,12.8,8.0,96.0,80.0,Moderate
2022-02-02,Machakos,-1.5219,37.2634,14.3,29.7,17.1,5.3,89.1,56.0,Moderate
2022-02-03,Machakos,-1.5219,37.2634,18.3,34.6,13.8,6.5,98.5,64.0,Moderate
2022-02-04,Machakos,-1.5219,37.2634,12.1,33.1,19.2,11.0,81.0,51.0,Moderate
2022-02-05,Machakos,-1.5219,37.2634,18.3,27.4,17.9,5.7,84.3,64.0,Moderate
2022-02-06,Machakos,-1.5219,37.2634,15.7,37.7,20.3,14.6,83.7,59.0,Moderate
2022-02-07,Machakos,-1.5219,37.2634,14.8,24.5,15.7,10.7,72.1,57.0,Moderate
2022-02-08,Machakos,-1.5219,37.2634,22.5,32.1,12.3,9.1,101.9,73.0,Moderate
2022-02-09,Machakos,-1.5219,37.2634,18.3,27.5,5.0,5.5,88.2,64.0,Moderate
2022-02-10,Machakos,-1.5219,37.2634,20.0,45.0,11.5,7.3,84.5,68.0,Moderate
2022-02-11,Machakos,-1.5219,37.2634,19.5,42.7,5.1,14.4,94.4,66.0,Moderate
2022-02-12,Machakos,-1.5219,37.2634,23.5,44.7,12.5,6.1,114.6,75.0,Moderate
2022-02-13,Machakos,-1.5219,37.2634,22.3,31.3,15.8,9.2,67.7,73.0,Moderate
2022-02-14,Machakos,-1.5219,37.2634,16.7,30.1,13.0,14.1,57.5,61.0,Moderate
2022-02-15,Machakos,-1.5219,37.2634,20.4,20.4,10.8,13.4,73.9,68.0,Moderate
2022-02-16,Machakos,-1.5219,37.2634,18.8,20.2,12.8,4.9,79.8,65.0,Moderate
2022-02-17,Machakos,-1.5219,37.2634,15.4,27.7,13.6,9.8,90.7,58.0,Moderate
2022-02-18,Machakos,-1.5219,37.2634,22.1,41.1,11.5,8.3,91.3,72.0,Moderate
2022-02-19,Machakos,-1.5219,37.2634,17.8,32.7,15.3,9.4,99.8,63.0,Moderate
2022-02-20,Machakos,-1.5219,37.2634,20.1,38.1,13.7,13.6,90.0,68.0,Moderate
2022-02-21,Machakos,-1.5219,37.2634,15.0,28.8,13.4,7.7,97.7,57.0,Moderate
2022-02-22,Machakos,-1.5219,37.2634,22.8,22.8,13.8,9.3,75.8,73.0,Moderate
2022-02-23,Machakos,-1.5219,37.2634,23.0,30.7,14.4,6.8,87.7,74.0,Moderate
2022-02-24,Machakos,-1.5219,37.2634,23.7,26.8,18.9,8.9,95.8,75.0,Moderate
2022-02-25,Machakos,-1.5219,37.2634,18.3,34.4,19.5,5.7,77.8,64.0,Moderate
2022-02-26,Machakos,-1.5219,37.2634,11.1,21.1,10.2,6.9,74.3,46.0,Good
2022-02-27,Machakos,-1.5219,37.2634,25.9,42.3,11.2,7.6,89.6,80.0,Moderate
2022-02-28,Machakos,-1.5219,37.2634,16.4,34.7,16.4,5.1,112.6,60.0,Moderate
2022-03-01,Machakos,-1.5219,37.2634,10.4,23.7,11.4,11.8,57.2,43.0,Good
2022-03-02,Machakos,-1.5219,37.2634,16.8,21.2,18.2,7.9,79.0,61.0,Moderate
2022-03-03,Machakos,-1.5219,37.2634,11.0,15.7,15.1,4.8,91.8,46.0,Good
2022-03-04,Machakos,-1.5219,37.2634,14.4,19.5,13.0,6.1,78.3,56.0,Moderate
2022-03-05,Machakos,-1.5219,37.2634,5.0,21.3,16.0,5.8,77.1,21.0,Good
2022-03-06,Machakos,-1.5219,37.2634,12.2,12.2,13.0,12.9,100.2,51.0,Moderate
2022-03-07,Machakos,-1.5219,37.2634,18.1,24.3,28.4,6.3,73.7,64.0,Moderate
2022-03-08,Machakos,-1.5219,37.2634,11.1,26.7,11.7,10.9,63.3,46.0,Good
2022-03-09,Machakos,-1.5219,37.2634,13.5,13.5,13.8,5.9,73.7,54.0,Moderate
2022-03-10,Machakos,-1.5219,37.2634,16.0,25.5,19.5,4.2,82.7,59.0,Moderate
2022-03-11,Machakos,-1.5219,37.2634,9.0,23.6,7.3,10.7,47.2,38.0,Good
2022-03-12,Machakos,-1.5219,37.2634,16.7,23.9,11.2,8.3,67.1,61.0,Moderate
2022-03-13,Machakos,-1.5219,37.2634,9.6,11.9,12.3,7.3,77.5,40.0,Good
2022-03-14,Machakos,-1.5219,37.2634,11.9,11.9,10.6,3.7,113.7,49.0,Good
2022-03-15,Machakos,-1.5219,37.2634,11.7,22.1,21.8,10.4,106.8,49.0,Good
2022-03-16,Machakos,-1.5219,37.2634,11.2,33.9,16.3,6.0,67.3,47.0,Good
2022-03-17,Machakos,-1.5219,37.2634,5.2,5.2,20.2,7.2,110.5,22.0,Good
2022-03-18,Machakos,-1.5219,37.2634,12.1,15.0,13.6,11.1,71.8,51.0,Moderate
2022-03-19,Machakos,-1.5219,37.2634,13.1,28.0,15.7,11.4,65.3,53.0,Moderate
2022-03-20,Machakos,-1.5219,37.2634,10.6,15.5,5.0,7.6,96.9,44.0,Good
2022-03-21,Machakos,-1.5219,37.2634,13.1,15.6,13.8,5.5,86.3,53.0,Moderate
2022-03-22,Machakos,-1.5219,37.2634,11.4,12.1,14.1,12.4,76.5,48.0,Good
2022-03-23,Machakos,-1.5219,37.2634,16.2,16.2,12.8,6.2,84.1,60.0,Moderate
2022-03-24,Machakos,-1.5219,37.2634,19.3,27.2,21.1,8.1,68.4,66.0,Moderate
2022-03-25,Machakos,-1.5219,37.2634,17.2,17.2,14.7,9.7,75.3,62.0,Moderate
2022-03-26,Machakos,-1.5219,37.2634,20.3,31.7,20.4,8.8,74.2,68.0,Moderate
2022-03-27,Machakos,-1.5219,37.2634,16.4,17.4,15.3,6.1,86.7,60.0,Moderate
2022-03-28,Machakos,-1.5219,37.2634,7.8,25.2,5.1,12.7,66.6,32.0,Good
2022-03-29,Machakos,-1.5219,37.2634,12.8,26.5,17.9,6.1,69.1,53.0,Moderate
2022-03-30,Machakos,-1.5219,37.2634,5.0,14.3,9.1,9.3,92.4,21.0,Good
2022-03-31,Machakos,-1.5219,37.2634,15.7,15.7,18.3,7.9,53.8,59.0,Moderate
2022-04-01,Machakos,-1.5219,37.2634,5.0,23.8,17.4,2.2,56.9,22.0,Good
2022-04-02,Machakos,-1.5219,37.2634,5.9,28.5,13.0,15.7,85.9,26.0,Good
2022-04-03,Machakos,-1.5219,37.2634,7.4,7.4,15.5,9.7,62.3,31.0,Good
2022-04-04,Machakos,-1.5219,37.2634,17.9,17.9,20.6,9.1,55.4,63.0,Moderate
2022-04-05,Machakos,-1.5219,37.2634,13.2,32.2,14.2,12.6,42.2,53.0,Moderate
2022-04-06,Machakos,-1.5219,37.2634,6.8,13.1,14.9,8.4,101.5,28.0,Good
2022-04-07,Machakos,-1.5219,37.2634,17.2,19.4,16.5,8.2,104.9,62.0,Moderate
