date,region,latitude,longitude,elevation,temperature_c,rainfall_mm,humidity_percent,wind_speed_kmh,pressure_hpa
2022-06-13,Machakos,-1.5219,37.2634,1549,26.8,0.17,58.4,5.7,1016.4
2022-06-14,Machakos,-1.5219,37.2634,1549,22.2,0.08,50.6,5.9,1018.6
2022-06-15,Machakos,-1.5219,37.2634,1549,21.7,0.16,68.1,5.1,1011.4
2022-06-16,Machakos,-1.5219,37.2634,1549,19.2,0.74,55.4,7.0,1011.2
2022-06-17,Machakos,-1.5219,37.2634,1549,26.1,1.14,51.5,6.1,1024.0
2022-06-18,Machakos,-1.5219,37.2634,1549,21.1,0.55,58.3,5.6,1011.2
2022-06-19,Machakos,-1.5219,37.2634,1549,24.1,0.39,52.5,5.2,1029.9
2022-06-20,Machakos,-1.5219,37.2634,1549,23.1,0.59,53.1,5.3,1035.4
2022-06-21,Machakos,-1.5219,37.2634,1549,23.2,0.8,51.6,6.8,1011.4
2022-06-22,Machakos,-1.5219,37.2634,1549,21.7,0.18,52.7,7.7,1008.4
2022-06-23,Machakos,-1.5219,37.2634,1549,21.6,0.72,60.0,6.2,1010.5
2022-06-24,Machakos,-1.5219,37.2634,1549,21.9,0.99,49.4,8.1,1013.5
2022-06-25,Machakos,-1.5219,37.2634,1549,21.2,0.31,48.8,5.0,1032.1
2022-06-26,Machakos,-1.5219,37.2634,1549,20.5,0.65,47.1,4.4,1012.2
2022-06-27,Machakos,-1.5219,37.2634,1549,22.3,0.93,52.5,7.9,1022.1
2022-06-28,Machakos,-1.5219,37.2634,1549,21.9,1.64,49.0,5.4,1023.5
2022-06-29,Machakos,-1.5219,37.2634,1549,22.8,0.11,54.5,4.5,1024.1
2022-06-30,Machakos,-1.5219,37.2634,1549,20.1,1.23,53.4,4.4,1008.6
2022-07-01,Machakos,-1.5219,37.2634,1549,22.6,1.39,52.7,5.3,1025.1
2022-07-02,Machakos,-1.5219,37.2634,1549,19.3,1.55,52.8,7.0,1019.1
2022-07-03,Machakos,-1.5219,37.2634,1549,21.0,0.2,51.1,5.9,1027.8
2022-07-04,Machakos,-1.5219,37.2634,1549,21.5,0.16,44.1,3.7,1017.1
2022-07-05,Machakos,-1.5219,37.2634,1549,21.2,0.7,49.2,4.2,1012.9
2022-07-06,Machakos,-1.5219,37.2634,1549,21.2,0.07,49.6,6.4,1020.0
2022-07-07,Machakos,-1.5219,37.2634,1549,23.6,0.13,46.6,2.0,1031.0
2022-07-08,Machakos,-1.5219,37.2634,1549,22.6,0.22,37.6,5.1,997.9
2022-07-09,Machakos,-1.5219,37.2634,1549,24.4,0.63,48.0,7.1,1002.0
2022-07-10,Machakos,-1.5219,37.2634,1549,21.5,0.53,46.6,7.2,1038.3
2022-07-11,Machakos,-1.5219,37.2634,1549,19.5,0.97,48.7,4.6,1023.7
2022-07-12,Machakos,-1.5219,37.2634,1549,23.4,0.63,49.2,8.1,1006.5
2022-07-13,Machakos,-1.5219,37.2634,1549,21.1,0.97,47.8,2.9,1009.3
2022-07-14,Machakos,-1.5219,37.2634,1549,19.4,0.37,46.3,3.7,992.2
2022-07-15,Machakos,-1.5219,37.2634,1549,23.2,0.34,43.1,4.9,1005.2
2022-07-16,Machakos,-1.5219,37.2634,1549,20.6,0.56,52.2,1.5,1010.5
2022-07-17,Machakos,-1.5219,37.2634,1549,24.6,0.17,48.6,5.7,1017.3
2022-07-18,Machakos,-1.5219,37.2634,1549,21.5,0.69,43.9,4.1,1002.0
2022-07-19,Machakos,-1.5219,37.2634,1549,19.8,1.45,47.2,4.6,1023.3
2022-07-20,Machakos,-1.5219,37.2634,1549,20.1,0.17,45.8,3.5,1027.9
2022-07-21,Machakos,-1.5219,37.2634,1549,20.0,0.58,39.1,4.5,1011.1
2022-07-22,Machakos,-1.5219,37.2634,1549,20.6,0.55,44.6,3.0,1011.5
2022-07-23,Machakos,-1.5219,37.2634,1549,21.8,0.57,39.6,3.8,998.4
2022-07-24,Machakos,-1.5219,37.2634,1549,17.8,1.91,48.8,3.0,1019.1
2022-07-25,Machakos,-1.5219,37.2634,1549,20.4,0.11,37.3,7.3,1013.3
2022-07-26,Machakos,-1.5219,37.2634,1549,19.3,0.7,47.1,3.8,1035.2
2022-07-27,Machakos,-1.5219,37.2634,1549,18.3,0.08,39.1,0.9,1011.5
2022-07-28,Machakos,-1.5219,37.2634,1549,20.0,0.23,36.4,2.5,981.5
2022-07-29,Machakos,-1.5219,37.2634,1549,18.5,0.11,40.9,2.5,1010.6
2022-07-30,Machakos,-1.5219,37.2634,1549,22.0,1.6,34.3,3.2,1002.2
2022-07-31,Machakos,-1.5219,37.2634,1549,20.3,0.35,30.8,2.5,1013.9
2022-08-01,Machakos,-1.5219,37.2634,1549,23.2,0.07,41.5,1.4,1019.6
2022-08-02,Machakos,-1.5219,37.2634,1549,22.2,0.73,38.3,6.0,1015.8
2022-08-03,Machakos,-1.5219,37.2634,1549,21.2,0.22,45.2,2.8,1021.3
2022-08-04,Machakos,-1.5219,37.2634,1549,20.9,0.05,32.8,4.3,1008.9
2022-08-05,Machakos,-1.5219,37.2634,1549,19.7,0.46,25.6,0.3,1012.6
2022-08-06,Machakos,-1.5219,37.2634,1549,20.9,0.63,41.4,4.3,1022.3
2022-08-07,Machakos,-1.5219,37.2634,1549,19.6,0.28,34.2,5.7,1023.2
2022-08-08,Machakos,-1.5219,37.2634,1549,16.0,1.25,43.9,5.8,1015.2
2022-08-09,Machakos,-1.5219,37.2634,1549,19.9,0.21,41.4,1.7,1010.8
2022-08-10,Machakos,-1.5219,37.2634,1549,20.3,0.14,26.5,2.0,1003.5
2022-08-11,Machakos,-1.5219,37.2634,1549,20.1,0.61,32.4,0.0,1019.4
2022-08-12,Machakos,-1.5219,37.2634,1549,21.8,0.87,40.3,4.6,1009.3
2022-08-13,Machakos,-1.5219,37.2634,1549,21.4,0.64,39.1,3.2,1016.7
2022-08-14,Machakos,-1.5219,37.2634,1549,19.2,0.34,34.3,1.5,1017.3
2022-08-15,Machakos,-1.5219,37.2634,1549,18.9,0.49,33.3,1.3,1010.8
2022-08-16,Machakos,-1.5219,37.2634,1549,20.0,0.08,29.7,1.9,1015.7
2022-08-17,Machakos,-1.5219,37.2634,1549,20.3,0.46,34.6,3.2,1018.6
2022-08-18,Machakos,-1.5219,37.2634,1549,17.5,0.72,27.6,0.0,1025.5
2022-08-19,Machakos,-1.5219,37.2634,1549,17.5,0.36,41.6,1.1,1011.6
2022-08-20,Machakos,-1.5219,37.2634,1549,20.4,1.17,35.2,3.5,1019.1
2022-08-21,Machakos,-1.5219,37.2634,1549,21.7,0.43,34.5,5.2,1015.5
2022-08-22,Machakos,-1.5219,37.2634,1549,20.3,1.06,36.5,4.8,987.9
2022-08-23,Machakos,-1.5219,37.2634,1549,19.0,1.94,26.0,1.7,1024.2
2022-08-24,Machakos,-1.5219,37.2634,1549,16.8,0.14,37.7,0.2,1010.0
2022-08-25,Machakos,-1.5219,37.2634,1549,15.2,0.09,41.5,4.7,1022.7
2022-08-26,Machakos,-1.5219,37.2634,1549,20.0,0.15,36.7,2.1,1024.3
2022-08-27,Machakos,-1.5219,37.2634,1549,18.3,0.32,26.7,0.0,1003.9
2022-08-28,Machakos,-1.5219,37.2634,1549,18.5,0.09,30.8,5.0,1005.2
2022-08-29,Machakos,-1.5219,37.2634,1549,17.5,0.45,40.1,2.9,1009.7
2022-08-30,Machakos,-1.5219,37.2634,1549,18.0,0.18,39.3,0.0,1021.3
2022-08-31,Machakos,-1.5219,37.2634,1549,21.2,2.3,37.8,1.4,1011.4
2022-09-01,Machakos,-1.5219,37.2634,1549,15.8,0.32,30.8,3.4,1003.3
2022-09-02,Machakos,-1.5219,37.2634,1549,14.9,0.66,39.0,6.7,1004.3
2022-09-03,Machakos,-1.5219,37.2634,1549,16.3,0.1,31.2,4.2,1005.5
2022-09-04,Machakos,-1.5219,37.2634,1549,17.8,0.36,30.9,0.0,1002.9
2022-09-05,Machakos,-1.5219,37.2634,1549,17.9,0.45,31.7,0.0,1016.2
2022-09-06,Machakos,-1.5219,37.2634,1549,19.5,1.25,34.8,4.4,1025.1
2022-09-07,Machakos,-1.5219,37.2634,1549,23.8,0.92,39.6,0.0,1031.7
2022-09-08,Machakos,-1.5219,37.2634,1549,18.2,0.29,34.6,2.1,1002.2
2022-09-09,Machakos,-1.5219,37.2634,1549,22.3,0.02,21.0,3.4,1007.3
2022-09-10,Machakos,-1.5219,37.2634,1549,20.0,0.5,30.1,0.1,998.5
2022-09-11,Machakos,-1.5219,37.2634,1549,19.8,0.15,33.6,1.9,1005.2
2022-09-12,Machakos,-1.5219,37.2634,1549,18.6,0.79,34.9,3.7,1017.5
2022-09-13,Machakos,-1.5219,37.2634,1549,14.4,0.93,33.3,4.1,1020.0
2022-09-14,Machakos,-1.5219,37.2634,1549,19.8,0.12,22.4,1.0,1000.4
2022-09-15,Machakos,-1.5219,37.2634,1549,16.3,0.24,36.2,1.4,1017.0
2022-09-16,Machakos,-1.5219,37.2634,1549,22.0,0.75,28.7,0.0,994.6
2022-09-17,Machakos,-1.5219,37.2634,1549,21.8,0.05,34.4,2.5,1035.2
2022-09-18,Machakos,-1.5219,37.2634,1549,17.1,0.86,24.7,4.2,1005.4
2022-09-19,Machakos,-1.5219,37.2634,1549,15.2,0.9,30.4,3.8,1025.0
2022-09-20,Machakos,-1.5219,37.2634,1549,21.1,0.1,23.3,0.0,1016.2
2022-09-21,Machakos,-1.5219,37.2634,1549,17.7,0.08,29.1,2.6,1017.8
2022-09-22,Machakos,-1.5219,37.2634,1549,16.9,0.47,36.3,1.9,1026.6
2022-09-23,Machakos,-1.5219,37.2634,1549,17.0,0.26,38.1,1.1,1022.2
2022-09-24,Machakos,-1.5219,37.2634,1549,16.0,0.43,29.8,0.0,1028.2
2022-09-25,Machakos,-1.5219,37.2634,1549,16.3,0.33,40.1,4.2,1010.7
2022-09-26,Machakos,-1.5219,37.2634,1549,17.2,0.61,38.7,1.7,1025.9
2022-09-27,Machakos,-1.5219,37.2634,1549,17.2,0.54,31.8,0.5,1010.3
2022-09-28,Machakos,-1.5219,37.2634,1549,17.8,0.47,35.0,7.7,1024.7
2022-09-29,Machakos,-1.5219,37.2634,1549,19.8,1.77,31.2,0.0,1027.3
2022-09-30,Machakos,-1.5219,37.2634,1549,21.5,0.45,30.7,3.3,998.3
2022-10-01,Machakos,-1.5219,37.2634,1549,17.0,4.06,36.5,4.6,1017.7
2022-10-02,Machakos,-1.5219,37.2634,1549,20.6,8.7,35.4,3.5,988.5
2022-10-03,Machakos,-1.5219,37.2634,1549,16.2,5.84,34.4,1.1,1011.5
2022-10-04,Machakos,-1.5219,37.2634,1549,15.6,5.56,30.7,3.6,1026.7
2022-10-05,Machakos,-1.5219,37.2634,1549,17.5,6.68,38.4,0.7,1020.8
2022-10-06,Machakos,-1.5219,37.2634,1549,14.4,5.21,33.1,0.0,1008.6
2022-10-07,Machakos,-1.5219,37.2634,1549,14.8,5.05,32.0,3.4,1024.4
2022-10-08,Machakos,-1.5219,37.2634,1549,17.5,4.42,41.1,0.0,987.8
2022-10-09,Machakos,-1.5219,37.2634,1549,18.3,5.44,23.7,0.0,1006.7
2022-10-10,Machakos,-1.5219,37.2634,1549,18.4,5.26,30.7,1.8,1008.4
2022-10-11,Machakos,-1.5219,37.2634,1549,18.5,4.7,25.7,3.5,1012.5
2022-10-12,Machakos,-1.5219,37.2634,1549,17.4,4.64,31.5,4.1,1011.3
2022-10-13,Machakos,-1.5219,37.2634,1549,17.6,8.54,37.1,0.9,1018.6
2022-10-14,Machakos,-1.5219,37.2634,1549,17.6,5.16,25.3,3.6,996.3
2022-10-15,Machakos,-1.5219,37.2634,1549,17.2,7.1,39.1,2.0,986.1
2022-10-16,Machakos,-1.5219,37.2634,1549,13.4,4.9,33.0,4.2,1013.3
2022-10-17,Machakos,-1.5219,37.2634,1549,15.3,6.63,31.4,0.0,1017.0
2022-10-18,Machakos,-1.5219,37.2634,1549,15.4,7.08,33.4,0.4,1018.9
2022-10-19,Machakos,-1.5219,37.2634,1549,16.4,6.26,33.1,4.8,1006.2
2022-10-20,Machakos,-1.5219,37.2634,1549,20.8,5.91,29.8,2.3,1018.9
2022-10-21,Machakos,-1.5219,37.2634,1549,15.9,4.16,22.3,2.3,1002.7
2022-10-22,Machakos,-1.5219,37.2634,1549,15.9,4.06,37.6,3.0,1002.1
2022-10-23,Machakos,-1.5219,37.2634,1549,18.2,4.91,29.3,3.6,1006.1
2022-10-24,Machakos,-1.5219,37.2634,1549,18.4,5.45,28.7,1.0,1017.2
2022-10-25,Machakos,-1.5219,37.2634,1549,15.8,4.29,28.8,3.7,1008.0
2022-10-26,Machakos,-1.5219,37.2634,1549,15.3,4.91,37.2,3.8,1018.6
2022-10-27,Machakos,-1.5219,37.2634,1549,20.2,5.68,29.5,3.7,1017.8
2022-10-28,Machakos,-1.5219,37.2634,1549,16.3,5.35,27.3,1.5,1003.0
2022-10-29,Machakos,-1.5219,37.2634,1549,14.8,5.31,36.4,5.1,1004.9
2022-10-30,Machakos,-1.5219,37.2634,1549,21.5,5.03,34.8,1.4,1039.0
2022-10-31,Machakos,-1.5219,37.2634,1549,16.3,7.73,32.3,2.5,1019.3
2022-11-01,Machakos,-1.5219,37.2634,1549,20.0,4.03,31.3,1.6,1006.1
2022-11-02,Machakos,-1.5219,37.2634,1549,18.9,4.67,44.7,0.0,1024.4
2022-11-03,Machakos,-1.5219,37.2634,1549,12.5,8.83,29.3,2.1,1019.3
2022-11-04,Machakos,-1.5219,37.2634,1549,18.5,4.76,29.0,8.1,1000.7
2022-11-05,Machakos,-1.5219,37.2634,1549,15.5,6.17,32.8,3.4,1000.9
2022-11-06,Machakos,-1.5219,37.2634,1549,18.3,5.36,34.2,3.6,1011.2
2022-11-07,Machakos,-1.5219,37.2634,1549,18.0,5.16,41.1,6.6,1006.0
2022-11-08,Machakos,-1.5219,37.2634,1549,16.5,7.2,43.2,6.1,1041.9
2022-11-09,Machakos,-1.5219,37.2634,1549,19.2,5.82,37.3,2.2,1028.4
2022-11-10,Machakos,-1.5219,37.2634,1549,17.1,4.01,46.8,3.9,1015.5
2022-11-11,Machakos,-1.5219,37.2634,1549,14.3,5.23,35.2,5.1,1026.2
2022-11-12,Machakos,-1.5219,37.2634,1549,12.8,4.64,28.9,2.3,1020.0
2022-11-13,Machakos,-1.5219,37.2634,1549,13.4,6.16,46.4,2.9,1016.0
2022-11-14,Machakos,-1.5219,37.2634,1549,20.2,4.07,28.1,0.0,1020.4
2022-11-15,Machakos,-1.5219,37.2634,1549,16.5,6.0,41.6,4.0,990.8
2022-11-16,Machakos,-1.5219,37.2634,1549,18.0,5.13,28.2,4.8,1028.9
2022-11-17,Machakos,-1.5219,37.2634,1549,16.3,4.05,34.7,0.3,1004.6
2022-11-18,Machakos,-1.5219,37.2634,1549,17.3,6.52,33.7,0.6,1020.1
2022-11-19,Machakos,-1.5219,37.2634,1549,14.0,4.02,44.2,1.5,1002.3
2022-11-20,Machakos,-1.5219,37.2634,1549,16.3,4.19,39.2,4.0,1021.4
2022-11-21,Machakos,-1.5219,37.2634,1549,21.3,6.33,46.0,4.4,1000.5
2022-11-22,Machakos,-1.5219,37.2634,1549,18.8,8.84,40.2,3.7,1007.0
2022-11-23,Machakos,-1.5219,37.2634,1549,17.1,5.68,41.5,3.5,1019.0
2022-11-24,Machakos,-1.5219,37.2634,1549,15.7,4.7,39.6,6.6,1020.1
2022-11-25,Machakos,-1.5219,37.2634,1549,18.0,8.17,35.7,3.5,1024.7
2022-11-26,Machakos,-1.5219,37.2634,1549,18.8,6.71,36.4,3.3,1007.4
2022-11-27,Machakos,-1.5219,37.2634,1549,17.4,4.62,45.2,0.5,1019.5
2022-11-28,Machakos,-1.5219,37.2634,1549,15.6,6.85,27.9,6.4,1015.2
2022-11-29,Machakos,-1.5219,37.2634,1549,16.1,5.46,34.7,3.9,1018.8
2022-11-30,Machakos,-1.5219,37.2634,1549,16.0,8.38,38.1,1.8,998.4
2022-12-01,Machakos,-1.5219,37.2634,1549,14.3,6.58,37.7,5.4,1014.8
2022-12-02,Machakos,-1.5219,37.2634,1549,15.6,5.37,34.7,4.3,1012.8
2022-12-03,Machakos,-1.5219,37.2634,1549,13.8,4.67,49.2,6.3,1035.4
2022-12-04,Machakos,-1.5219,37.2634,1549,18.4,5.4,41.1,2.5,1008.5
2022-12-05,Machakos,-1.5219,37.2634,1549,20.1,5.09,44.5,2.9,1022.0
2022-12-06,Machakos,-1.5219,37.2634,1549,16.4,10.87,47.8,5.0,1011.9
2022-12-07,Machakos,-1.5219,37.2634,1549,20.6,4.69,40.8,0.0,1018.4
2022-12-08,Machakos,-1.5219,37.2634,1549,14.9,4.89,45.9,1.0,1022.7
2022-12-09,Machakos,-1.5219,37.2634,1549,15.5,5.94,35.3,2.4,994.1
2022-12-10,Machakos,-1.5219,37.2634,1549,18.0,5.6,45.1,1.4,1009.9
2022-12-11,Machakos,-1.5219,37.2634,1549,18.9,5.12,52.5,5.0,1014.2
2022-12-12,Machakos,-1.5219,37.2634,1549,19.6,14.15,44.9,3.7,1020.0
2022-12-13,Machakos,-1.5219,37.2634,1549,21.7,6.03,39.4,3.8,1014.4
2022-12-14,Machakos,-1.5219,37.2634,1549,19.1,4.6,42.2,4.5,1011.1
2022-12-15,Machakos,-1.5219,37.2634,1549,15.8,7.57,45.0,1.9,1009.1
2022-12-16,Machakos,-1.5219,37.2634,1549,12.6,7.25,55.6,8.4,1010.3
2022-12-17,Machakos,-1.5219,37.2634,1549,15.7,4.09,43.7,6.6,1000.7
2022-12-18,Machakos,-1.5219,37.2634,1549,17.0,6.74,39.6,8.6,1023.4
2022-12-19,Machakos,-1.5219,37.2634,1549,17.2,7.36,49.2,6.7,997.7
2022-12-20,Machakos,-1.5219,37.2634,1549,18.6,4.5,48.8,3.0,999.1
2022-12-21,Machakos,-1.5219,37.2634,1549,17.9,7.29,38.4,3.9,1001.9
2022-12-22,Machakos,-1.5219,37.2634,1549,19.3,4.55,52.1,5.0,1013.7
2022-12-23,Machakos,-1.5219,37.2634,1549,14.5,5.45,52.7,5.4,992.3
2022-12-24,Machakos,-1.5219,37.2634,1549,21.1,5.25,41.8,3.5,1017.6
2022-12-25,Machakos,-1.5219,37.2634,1549,15.8,12.79,46.4,4.5,991.0
2022-12-26,Machakos,-1.5219,37.2634,1549,16.9,12.83,45.8,4.0,1026.5
2022-12-27,Machakos,-1.5219,37.2634,1549,15.9,5.33,46.5,4.5,1011.7
2022-12-28,Machakos,-1.5219,37.2634,1549,17.1,4.34,45.3,5.0,1001.4
2022-12-29,Machakos,-1.5219,37.2634,1549,15.5,6.67,55.4,6.0,1003.1
2022-12-30,Machakos,-1.5219,37.2634,1549,17.5,5.11,45.7,6.2,1006.3
2022-12-31,Machakos,-1.5219,37.2634,1549,17.3,4.57,51.8,6.2,1003.1
2023-01-01,Machakos,-1.5219,37.2634,1549,18.1,0.17,43.9,5.0,1014.1
2023-01-02,Machakos,-1.5219,37.2634,1549,16.3,0.73,50.4,3.8,1024.1
2023-01-03,Machakos,-1.5219,37.2634,1549,16.0,0.96,54.8,0.6,1022.3
2023-01-04,Machakos,-1.5219,37.2634,1549,19.4,0.46,58.8,6.2,1009.0
2023-01-05,Machakos,-1.5219,37.2634,1549,14.6,0.13,41.4,5.4,1020.4
2023-01-06,Machakos,-1.5219,37.2634,1549,18.8,0.27,51.9,4.0,1017.8
2023-01-07,Machakos,-1.5219,37.2634,1549,17.7,0.36,46.4,2.4,1010.9
2023-01-08,Machakos,-1.5219,37.2634,1549,19.0,0.56,49.7,3.4,1007.0
2023-01-09,Machakos,-1.5219,37.2634,1549,21.7,1.17,59.9,5.2,1009.6
2023-01-10,Machakos,-1.5219,37.2634,1549,18.3,0.32,55.8,3.8,1008.5
2023-01-11,Machakos,-1.5219,37.2634,1549,19.3,0.17,50.6,4.2,1002.3
2023-01-12,Machakos,-1.5219,37.2634,1549,17.3,0.02,61.6,2.0,1014.1
2023-01-13,Machakos,-1.5219,37.2634,1549,20.3,0.13,53.9,6.5,1011.4
2023-01-14,Machakos,-1.5219,37.2634,1549,16.8,0.07,59.3,2.9,1001.5
2023-01-15,Machakos,-1.5219,37.2634,1549,16.6,2.08,48.1,7.5,1013.8
2023-01-16,Machakos,-1.5219,37.2634,1549,17.7,0.11,52.9,7.2,1010.9
2023-01-17,Machakos,-1.5219,37.2634,1549,19.9,1.48,47.7,12.6,1016.2
2023-01-18,Machakos,-1.5219,37.2634,1549,15.0,0.33,58.2,5.3,1023.9
2023-01-19,Machakos,-1.5219,37.2634,1549,16.6,0.37,55.4,5.5,1009.2
2023-01-20,Machakos,-1.5219,37.2634,1549,21.5,0.16,60.9,6.3,1001.6
2023-01-21,Machakos,-1.5219,37.2634,1549,19.1,0.17,57.3,4.5,1022.5
2023-01-22,Machakos,-1.5219,37.2634,1549,17.9,0.23,46.2,5.6,995.3
2023-01-23,Machakos,-1.5219,37.2634,1549,19.8,0.35,60.9,4.6,1009.1
2023-01-24,Machakos,-1.5219,37.2634,1549,18.8,1.29,57.8,4.5,1025.4
2023-01-25,Machakos,-1.5219,37.2634,1549,15.3,0.47,55.2,6.9,1020.3
2023-01-26,Machakos,-1.5219,37.2634,1549,21.1,0.0,58.0,5.3,996.3
2023-01-27,Machakos,-1.5219,37.2634,1549,16.3,0.77,66.6,6.4,1014.6
2023-01-28,Machakos,-1.5219,37.2634,1549,21.6,0.37,53.8,7.6,1013.5
2023-01-29,Machakos,-1.5219,37.2634,1549,15.3,0.6,56.5,2.5,1026.1
2023-01-30,Machakos,-1.5219,37.2634,1549,19.5,0.11,50.4,7.9,1008.4
2023-01-31,Machakos,-1.5219,37.2634,1549,18.7,1.08,64.1,6.2,1010.4
2023-02-01,Machakos,-1.5219,37.2634,1549,22.5,0.17,65.0,6.9,1018.8
2023-02-02,Machakos,-1.5219,37.2634,1549,15.6,1.21,65.5,4.1,1011.5
2023-02-03,Machakos,-1.5219,37.2634,1549,19.3,0.04,67.8,5.6,1030.2
2023-02-04,Machakos,-1.5219,37.2634,1549,17.1,0.76,61.7,3.9,1001.2
2023-02-05,Machakos,-1.5219,37.2634,1549,22.3,0.01,63.9,7.0,1014.2
2023-02-06,Machakos,-1.5219,37.2634,1549,18.5,0.83,62.6,6.3,1026.8
2023-02-07,Machakos,-1.5219,37.2634,1549,19.0,0.39,46.4,5.1,1013.3
2023-02-08,Machakos,-1.5219,37.2634,1549,18.1,0.01,60.5,6.3,1020.5
2023-02-09,Machakos,-1.5219,37.2634,1549,14.8,1.43,62.0,4.1,1009.5
2023-02-10,Machakos,-1.5219,37.2634,1549,17.0,0.24,65.3,3.2,1006.5
2023-02-11,Machakos,-1.5219,37.2634,1549,22.6,0.13,65.5,9.0,1034.7
2023-02-12,Machakos,-1.5219,37.2634,1549,21.1,1.27,54.0,8.5,1009.7
2023-02-13,Machakos,-1.5219,37.2634,1549,19.9,0.21,60.1,5.7,1017.8
2023-02-14,Machakos,-1.5219,37.2634,1549,21.4,0.34,58.5,9.9,1015.9
2023-02-15,Machakos,-1.5219,37.2634,1549,18.3,0.56,65.5,6.7,999.8
2023-02-16,Machakos,-1.5219,37.2634,1549,18.4,0.06,63.5,7.9,1026.9
2023-02-17,Machakos,-1.5219,37.2634,1549,20.7,0.24,63.1,6.8,1000.3
2023-02-18,Machakos,-1.5219,37.2634,1549,20.2,0.63,55.8,8.1,994.4
2023-02-19,Machakos,-1.5219,37.2634,1549,22.9,1.55,72.8,4.6,1024.9
2023-02-20,Machakos,-1.5219,37.2634,1549,20.1,0.51,60.8,11.0,1033.5
2023-02-21,Machakos,-1.5219,37.2634,1549,21.0,0.57,65.0,10.5,1017.5
2023-02-22,Machakos,-1.5219,37.2634,1549,20.0,2.15,60.9,9.7,1012.8
2023-02-23,Machakos,-1.5219,37.2634,1549,20.0,0.26,60.4,7.4,1008.2
2023-02-24,Machakos,-1.5219,37.2634,1549,23.6,0.47,58.9,5.6,1011.9
2023-02-25,Machakos,-1.5219,37.2634,1549,21.3,0.19,66.2,9.6,1009.3
2023-02-26,Machakos,-1.5219,37.2634,1549,20.2,0.47,66.6,8.3,1020.5
2023-02-27,Machakos,-1.5219,37.2634,1549,21.1,0.1,60.6,5.9,1020.4
2023-02-28,Machakos,-1.5219,37.2634,1549,20.1,0.33,66.6,7.0,1003.0
2023-03-01,Machakos,-1.5219,37.2634,1549,22.4,4.72,65.2,4.1,997.0
2023-03-02,Machakos,-1.5219,37.2634,1549,22.3,6.25,68.4,6.8,1017.2
2023-03-03,Machakos,-1.5219,37.2634,1549,21.7,4.7,71.7,8.2,1020.3
2023-03-04,Machakos,-1.5219,37.2634,1549,24.4,4.01,66.2,9.8,1006.0
2023-03-05,Machakos,-1.5219,37.2634,1549,21.4,6.63,69.8,4.9,1012.9
2023-03-06,Machakos,-1.5219,37.2634,1549,19.5,6.56,64.2,6.6,1027.7
2023-03-07,Machakos,-1.5219,37.2634,1549,20.8,7.35,64.1,8.4,1021.3
2023-03-08,Machakos,-1.5219,37.2634,1549,22.3,5.51,64.3,10.3,1016.6
2023-03-09,Machakos,-1.5219,37.2634,1549,19.3,11.3,77.4,6.3,1001.0
2023-03-10,Machakos,-1.5219,37.2634,1549,18.7,4.96,72.1,5.6,1025.7
2023-03-11,Machakos,-1.5219,37.2634,1549,21.2,6.94,65.4,9.2,1027.0
2023-03-12,Machakos,-1.5219,37.2634,1549,19.7,6.65,71.9,8.0,1012.7
2023-03-13,Machakos,-1.5219,37.2634,1549,16.5,5.75,70.7,6.0,1007.5
2023-03-14,Machakos,-1.5219,37.2634,1549,20.5,4.52,67.3,7.4,1022.3
2023-03-15,Machakos,-1.5219,37.2634,1549,19.1,5.22,69.2,9.2,1015.2
2023-03-16,Machakos,-1.5219,37.2634,1549,27.3,5.68,66.7,7.6,1016.9
2023-03-17,Machakos,-1.5219,37.2634,1549,20.9,6.7,74.8,13.5,1004.2
2023-03-18,Machakos,-1.5219,37.2634,1549,19.6,5.49,60.6,4.6,1026.1
2023-03-19,Machakos,-1.5219,37.2634,1549,22.5,5.2,73.4,9.3,1037.7
2023-03-20,Machakos,-1.5219,37.2634,1549,26.4,7.24,71.3,7.8,1015.1
2023-03-21,Machakos,-1.5219,37.2634,1549,21.9,5.97,69.8,8.8,1008.2
2023-03-22,Machakos,-1.5219,37.2634,1549,21.8,6.81,69.8,9.1,1005.7
2023-03-23,Machakos,-1.5219,37.2634,1549,19.4,5.68,69.7,8.4,1009.9
2023-03-24,Machakos,-1.5219,37.2634,1549,23.9,6.29,67.2,7.6,1015.0
2023-03-25,Machakos,-1.5219,37.2634,1549,23.5,4.52,71.7,6.6,1022.3
2023-03-26,Machakos,-1.5219,37.2634,1549,21.9,6.19,76.7,10.2,1008.6
2023-03-27,Machakos,-1.5219,37.2634,1549,21.3,4.19,68.6,7.9,1019.4
2023-03-28,Machakos,-1.5219,37.2634,1549,18.0,5.27,68.9,8.6,1011.4
2023-03-29,Machakos,-1.5219,37.2634,1549,16.2,7.26,67.3,4.5,1012.6
2023-03-30,Machakos,-1.5219,37.2634,1549,18.3,4.7,60.4,6.0,1010.9
2023-03-31,Machakos,-1.5219,37.2634,1549,22.3,4.43,72.7,6.6,1021.5
2023-04-01,Machakos,-1.5219,37.2634,1549,23.5,6.9,70.9,8.3,1002.6
2023-04-02,Machakos,-1.5219,37.2634,1549,20.1,4.21,73.2,8.2,1014.0
2023-04-03,Machakos,-1.5219,37.2634,1549,22.7,5.34,62.1,7.4,1024.9
2023-04-04,Machakos,-1.5219,37.2634,1549,26.8,4.93,75.5,8.0,1007.7
2023-04-05,Machakos,-1.5219,37.2634,1549,20.9,5.33,69.9,5.8,1013.3
